,created_at,text,0
754,Sat Nov 14 00:06:02 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/enwNJK9pWb,0.0
755,Fri Nov 13 21:01:13 +0000 2015,.@ATT Stacey was very helpful but in the end pricing couldn't compete. At least you're innocent until proven guilty https://t.co/EG2NhDKa02,0.08333333333333333
756,Fri Nov 13 22:00:29 +0000 2015,RT @beatport: New @TMobile Backstage: Free download of @dj_torio ft @Polina #EverAfter at https://t.co/dErCoWYleZ #MusicFreedom https://t.c?,0.19230769230769232
757,Sat Nov 14 01:03:15 +0000 2015,"Unfortunately, even with a @verizon JetPack we can't get enough speed to bring you @Rock_Hockey vs @IUPHockeyClub. Game will be... (1/2)",0.0
758,Fri Nov 13 21:53:28 +0000 2015,Thank god for @TMobile always gettin me in and out of this cray downtown traffic! @TMobile #SanFrancisco #galaxy,0.25
759,Fri Nov 13 22:10:41 +0000 2015,Weigh ins have begun! #ATT representing ?? #UFC193,0.0
760,Fri Nov 13 21:02:06 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/OuHVDK3GGc,0.375
761,Fri Nov 13 21:43:27 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.25
762,Fri Nov 13 20:25:42 +0000 2015,Same @ATT  https://t.co/RZm8OvPvbA,0.125
763,Fri Nov 13 21:56:17 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.125
764,Fri Nov 13 23:30:58 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/PcWWMjC4Ht,0.041666666666666664
765,Fri Nov 13 22:20:20 +0000 2015,seriously? I JUST GOT  A REPLACEMENT PHONE A WEEK AGO AND NOW THIS ONE IS ALSO DEFECTIVE? @TMobileHelp im about to cancel my account,0.0875
766,Fri Nov 13 22:00:33 +0000 2015,RT @comcastcareers: .@Comcast @NBCUniversal's Commitment to Hiring Veterans: Q&amp;A w/ @carol_eggert &gt;&gt; https://t.co/hfuE3BvWgA,0.125
767,Fri Nov 13 21:47:29 +0000 2015,"RT @DoriMezei: 95,313 signatures https://t.co/OMPV3kcpUD @hulu @hulu_support  Please help us and #RelocateRevolution!",0.0625
768,Sat Nov 14 01:42:39 +0000 2015,@TMobileHelp did that work? I just sent a message to @TMobileHelp and put your name in it,-0.20833333333333334
769,Sat Nov 14 00:18:00 +0000 2015,#comcastcares: OfficialVirus_ I'm sorry your appointment was cancelled. Were we able to get you rescheduled? -Ken https://t.co/IjDSAquYRs,0.0625
770,Fri Nov 13 18:52:31 +0000 2015,"@ATTCares If you can cover my early termination fees with Verizon, I'll go to the store right now. I've seen that promo from you guys before",0.0
771,Sat Nov 14 01:58:08 +0000 2015,"#Verizon #Tablet ? Verizon Launches Ellipsis 10 Tablet: Quad-Core Chip, LTE? https://t.co/6VGDMHOKWx #Android https://t.co/gGVlC2PLG9",0.0
772,Fri Nov 13 19:49:45 +0000 2015,RT @Alliceland: The One #Dish to #Eat in #Iceland https://t.co/0NCXx5hYwU via @CNTraveler https://t.co/G5oxmv0M4q,-0.075
773,Fri Nov 13 18:52:29 +0000 2015,RT @HowHandyIsThat: .@Dish Rush Compares Gay Marriage to Pedophilia https://t.co/J9DokJPbAd #StopRush,0.03125
774,Fri Nov 13 18:36:29 +0000 2015,"@VZWSupport Noticed I'm getting 2 GB of ""bonus data"". Obviously I like that turn of events, but was just wondering how it came about.",0.0
775,Fri Nov 13 21:06:40 +0000 2015,RT @BusinessWire: BizWireTV discuss @TMobile's ?un-carrier? campaign offering unlimited free streaming video: https://t.co/bMyNHSLb20 https?,0.08333333333333333
776,Fri Nov 13 19:55:51 +0000 2015,@GOP? Get #Angry W/ @Comcast! #Suspected #NSA #ACTIVITY @COPSOffice? @LorettaLynch? #Spying #InUSAHomes? https://t.co/u72Ve8n3mz #GOP,0.125
777,Fri Nov 13 19:55:34 +0000 2015,RT @alexysgabrielle: How to get a date with your shatterproof Droid ? @verizon #shatterproof #ad  https://t.co/H6c6YDmF3p,0.0
778,Fri Nov 13 20:57:25 +0000 2015,@ATTCares 7088709776 and 8473377523. Today phone call dropped after 30 sec. 2248362606,0.020833333333333332
779,Fri Nov 13 21:52:23 +0000 2015,RT @NDCS_UK: Great to see #signlanguage take centre stage in this music video: https://t.co/kryueopwxS Excellent work @DPANvideos @ATT,0.025
780,Fri Nov 13 19:48:23 +0000 2015,"@verizon for the past 3-4 days having really bad data service in and around the west chester, pa 19382. Req timeouts and long load times.",0.0
781,Fri Nov 13 19:17:35 +0000 2015,@AllThingsiPhone @verizon @VZWSupport VERY BAD MOVE Verizon! THIS IS VERY BAD FOR BUSINESS AND HORRIBLE WAY TO GAIN AND KEEP CUSTOMERS.,0.10416666666666667
782,Fri Nov 13 18:43:08 +0000 2015,When @ATT sends a tech to set up your internet and he ends up being the coolest dude ever and sets it all up in no time ??. @ATTCares,0.25
783,Sat Nov 14 01:52:49 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/nsDgRSbGQU,0.0
784,Fri Nov 13 21:48:14 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.020833333333333332
785,Fri Nov 13 18:34:25 +0000 2015,"RT @JohnLegere: In case you're living under a big rock and missed it, video streams free on @TMobile with #BingeOn #UncarrierX :) https://t?",0.125
786,Sat Nov 14 00:33:11 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
787,Fri Nov 13 19:35:31 +0000 2015,RT @gilsimmons: Terrible customer service &amp; NO support @comcast @comcastcares - one week no phones &amp; no service activation 4hrs of cell min?,0.041666666666666664
788,Fri Nov 13 20:14:41 +0000 2015,#ATT is a Technology Destination for the Holiday Shopping Season! https://t.co/j2aHKduiRw https://t.co/f0Qfcd7hdq,0.0
789,Fri Nov 13 20:20:09 +0000 2015,RT @camfurr12: My boys are the ping pong state champs! #ATT @The_Rad_Brad @jamostennis7  @graysoncash37 @zhood3 @Cole_Underwood7,0.0
790,Fri Nov 13 21:42:02 +0000 2015,@TMobile Please train your reps.  Called three different times to add lines and change plans got three different answers.,0.125
791,Fri Nov 13 18:17:06 +0000 2015,#foodphoto #food #chef #dish #foodeat #foodinlove #cook BBQ salmon tortilla pizzas https://t.co/KI4an7qVVw,0.0
792,Fri Nov 13 22:53:44 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
793,Sat Nov 14 00:45:15 +0000 2015,@TMobileHelp @SamsungMobileUS We've no show bcse \ur equipment will not charge @ the end of 11 Months we nd ur support here please NonProfit,0.0
794,Fri Nov 13 22:23:23 +0000 2015,Someone had fun in #LA #losangeles #california ! https://t.co/B4vk0HsaAa https://t.co/axcbGTgF2V,0.0
795,Fri Nov 13 22:50:48 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.10416666666666667
796,Fri Nov 13 21:27:54 +0000 2015,@TMobile YouTube! #BingeOn,0.0
797,Fri Nov 13 23:56:50 +0000 2015,"Thoroughly impressed - just had 2 insanely friendly and helpful reps from @tmobile help me out on the phone, and on a Friday night!",-0.041666666666666664
798,Sat Nov 14 01:42:13 +0000 2015,RT @jccaylen: NEW VIDEO on Monday #sponsored by @ATT w the new #HTCOneA9 !  whoop whoop!!? U can enter to win one here: https://t.co/GdWfAN?,0.0
799,Fri Nov 13 18:56:14 +0000 2015,#Verizon #Tablet ? Verizon launches own-brand Ellipsis 10 tablet ? To follow up? https://t.co/4PuZr0Pq88 #Android https://t.co/GbXkW60zpt,0.0
800,Fri Nov 13 22:54:47 +0000 2015,@comcast please call i fixed 1 side but broke the headphones when this guy made fun of the 3 wise men https://t.co/LQapEBjoO5 then....,0.25
801,Fri Nov 13 18:20:39 +0000 2015,@ATTCares done!,0.25
802,Fri Nov 13 19:56:14 +0000 2015,Closing business @TMobileAtWork @UniversityTmo 3 new lines from #Att @cjgreentx @JohnLegere @LizAbitante https://t.co/GmUg8ewdEe,0.175
803,Fri Nov 13 18:43:41 +0000 2015,"@AyeDeeJaye lmao just give her what she wants @ATT or she gone get on yall nerves,",0.25
804,Fri Nov 13 20:59:34 +0000 2015,Love this card haha. Can I get a hard copy? @TMobileHelp @JohnLegere https://t.co/JkzMsTZCLZ,0.25
805,Fri Nov 13 20:08:11 +0000 2015,"RT @TheAMAs: Tap ""See You Again"" to vote for @wizkhalifa &amp; @charlieputh for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.co/6?",0.0
806,Sat Nov 14 00:32:49 +0000 2015,"This has been my speed since day one of my 25mbps  @comcast account...solution? ""We can upgrade you to 75 mbps."" https://t.co/3cvyMZoEYR",0.017857142857142856
807,Sat Nov 14 01:33:16 +0000 2015,RT @ericsancho_19: 87 for one line?! @TMobile atleast take me out to dinner before you fuck me,0.125
808,Fri Nov 13 23:16:24 +0000 2015,"@TMobile! Aftr3hrs of struggling 2delete files/apps 2 open space 4 required update, my Samsung S5 became a piece of nonresponsive junk. Tnx",0.10416666666666667
809,Sat Nov 14 01:09:01 +0000 2015,@pjsusqema @VZWSupport  they just asked me our zipcode bcz I continue to state others in our area are having issues,0.05
810,Fri Nov 13 23:42:03 +0000 2015,@dish what Chanel is the Argentina and Brazil game ?,-0.125
811,Fri Nov 13 22:43:59 +0000 2015,@VZWSupport correct just the phone and plan,0.0
812,Fri Nov 13 23:29:43 +0000 2015,RT @alexysgabrielle: How to get a date with your shatterproof Droid ? @verizon #shatterproof #ad  https://t.co/H6c6YDmF3p,0.017857142857142856
813,Fri Nov 13 18:42:15 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/XKCPMkv2th,0.0
814,Fri Nov 13 21:53:14 +0000 2015,"@Verizon unveils the Ellipsis 10 tablet which has a 10-inch display, battery use of up to 25 hours &amp; can be expanded to up to 32GB of memory",0.075
815,Fri Nov 13 20:50:52 +0000 2015,@hulu_support Thanks for the great customer service. Information was fast and crystal clear.,-0.125
816,Fri Nov 13 18:14:03 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/fR8myLZQSN,-0.08333333333333333
817,Fri Nov 13 23:50:11 +0000 2015,Just got real free cell service with #ringplus https://t.co/4jgzFkXFXo Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT,0.0
818,Fri Nov 13 21:50:41 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
819,Fri Nov 13 23:44:01 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/JLuwnZTGtK,0.0
820,Fri Nov 13 19:01:56 +0000 2015,So yesterday I got a flat tire OMW home and it took me like 15 times to get ahold of my car insurance.Bc @verizon @VZWSupport services sucks,-0.03125
821,Fri Nov 13 19:25:56 +0000 2015,"Hey, @tmobilehelp why do you text me offers when my preferences explicitly request that you don't? Very annoying! https://t.co/Mjt1vbwAzF",-0.0125
822,Fri Nov 13 18:50:25 +0000 2015,"@Comcast survey: ""When you think of Comcast's customer service, what 1 word do you think?"" Response: ""Horseshit""",0.017857142857142856
823,Fri Nov 13 20:34:19 +0000 2015,RT @dgaona10: Please consider picking up Hart of Dixie.  The fans will follow!  @abcfamily @hallmarkchannel @hulu @netflix @Bluebellishome ?,0.0
824,Fri Nov 13 21:06:39 +0000 2015,@sanders_llc @JohnLegere @TMobile you could send me one of theses phones. You don't need all of them ;-),0.0
825,Sat Nov 14 01:48:45 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/2AEl71oi2Q,0.25
826,Fri Nov 13 19:44:11 +0000 2015,@ATTCares oh no it's not a mix up! Lol I was given the bonus data as a thank you ?,0.0
827,Fri Nov 13 22:22:49 +0000 2015,"@VZWSupport trying to use LGG4save, site telling me no multiple promo codes but its the only one? (Cont)",0.0625
828,Sat Nov 14 00:15:44 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/dH1cZ0591t,0.0
829,Fri Nov 13 19:00:33 +0000 2015,@JohnLegere @verizon Another reason to ditch Verizon! Nickel and diming continues: https://t.co/JxFF562wCN,0.075
830,Fri Nov 13 20:53:41 +0000 2015,"RT @delaCruzCSN: - @AhmedFareedCSN at the annual #Comcast Youth Career Development Day, Livermore, Calif. cc: @ComcastCA. https://t.co/aF3Q?",0.08333333333333333
831,Fri Nov 13 20:21:54 +0000 2015,Just got real free cell service with #ringplus https://t.co/d8FTUCmhtI Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT,0.0625
832,Fri Nov 13 21:01:56 +0000 2015,#foodphoto #food #chef #dish #foodeat #foodinlove #cook Chewy Ginger CookiessourceMore cake &amp; cookies &amp; baking... https://t.co/ro7lhVL6Y5,0.0
833,Fri Nov 13 22:00:12 +0000 2015,Time Warner could become the latest media giant to invest in #Hulu. https://t.co/aKLUCVvJ01,0.25
834,Fri Nov 13 20:01:51 +0000 2015,"Thanks, verizon, for steadily raising my bill every month for the last few months. You suck. Hoping @ATT hooks me up.",0.07142857142857142
835,Fri Nov 13 18:36:26 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/hKi8VGXJ16,0.10416666666666667
836,Sat Nov 14 01:02:19 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.075
837,Fri Nov 13 21:39:51 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,-0.041666666666666664
838,Sat Nov 14 00:22:07 +0000 2015,@ATT you guys suck. No KU game of course. Need to switch to a better provider. ??,0.017857142857142856
839,Fri Nov 13 21:55:37 +0000 2015,RT @_leijal: Dear @hulu_support   Wanna be loved by the greatest fandom ever? #SaveHannibal and you'll be our messiah. #Hannibal https://t.?,0.0
840,Fri Nov 13 19:03:02 +0000 2015,I just entered to win the new #HTCOneA9 @ATT #Promotion,0.10416666666666667
841,Sat Nov 14 01:41:04 +0000 2015,@ATT #WorldClass #Telecomm penetrating #Mexico? Think again... After spending 2 hours in #CustomerService SIM change was denied @ATTCares,0.0
842,Fri Nov 13 18:50:10 +0000 2015,@VZWSupport @TMobileHelp Dear T-Mobile? Will you take care of me? Help me get rid of Verizon and don't keep me in the dark and we'll be cool,-0.1111111111111111
843,Fri Nov 13 18:19:00 +0000 2015,RT @DASandSmallCell: How will @TMobile's new indoor 4G LTE CellSpot enhance your business? Read more to find out: https://t.co/5VB4fql14G,0.25
844,Fri Nov 13 20:17:48 +0000 2015,Just got real free cell service with #ringplus https://t.co/9QbtiP2IiT Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT,0.0
845,Fri Nov 13 23:40:40 +0000 2015,@RyannosaurusRex @ATT Coverage is similar now. Unless you're deep in the Mtns. And it's GSM if you ever travel.,0.0
846,Fri Nov 13 19:30:41 +0000 2015,"RT @jd_pittman: BREAKING NEWS: @att business internet is so slow, it's nearly impossible to use for...business. Now back to your gorgeous F?",0.3333333333333333
847,Fri Nov 13 21:03:01 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/TTenKHQZNm,-0.20833333333333334
848,Sat Nov 14 01:04:08 +0000 2015,"As if my bill going up wasn't reason enough to leave @TWC, my internet has been funky recently. @ATT you ready to cut me a deal?",0.0
849,Sat Nov 14 01:57:34 +0000 2015,"#Verizon #Tablet ? Verizon Launches Ellipsis 10 Tablet: Quad-Core Chip, LTE? https://t.co/QRZHwUC6tk #Android https://t.co/qRiI1cVNuA",0.0
850,Fri Nov 13 19:02:14 +0000 2015,RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F*&amp;^s it up with an activation fee. COME ON! https:?,0.2916666666666667
851,Fri Nov 13 18:36:27 +0000 2015,"RT @jd_pittman: BREAKING NEWS: @att business internet is so slow, it's nearly impossible to use for...business. Now back to your gorgeous F?",-0.25
852,Fri Nov 13 19:44:05 +0000 2015,@TMobileHelp All unnecessary. What happened to the normal way of sending a picture message? Does that no longer exist? I have a Galaxy S6,0.125
853,Fri Nov 13 21:30:26 +0000 2015,Best phone of all time !! Had the Tmail popping back in the day man lol #tmobile #sidekick #phone? https://t.co/19rDFDT1lh,0.275
854,Fri Nov 13 23:09:12 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/5pOnFijAF4,0.05
855,Fri Nov 13 19:36:37 +0000 2015,thank you @verizonfios @VerizonSupport for awesome deal to update my internet from 75/75 to 100/100,0.1875
856,Fri Nov 13 18:33:46 +0000 2015,I guess I don't have to go to the @ATT store tomorrow. All of my texts finally came through.,0.2916666666666667
857,Fri Nov 13 19:18:18 +0000 2015,@verizon being charged $15 dollars every time we read an article or watch a YouTube video. Using lte isn't even an option now. Have to use,-0.1
858,Sat Nov 14 00:42:55 +0000 2015,RT @BuckleyChris11: FUCK YOU @verizon . You have THE WORST customer service for the most expensive service provider. YOU SUCK. I hope you C?,0.03125
859,Fri Nov 13 18:24:55 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/3949SGDqcv,0.03125
860,Fri Nov 13 22:58:30 +0000 2015,#Hulu in Talks to Sell Stake to Time Warner https://t.co/9x6tLAYqRv https://t.co/2Lv5pAmOyN,0.0
861,Fri Nov 13 21:33:39 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
862,Sat Nov 14 00:27:00 +0000 2015,@TMobile You should add the live video feed at https://t.co/VQNc6EY5oq to your #BingeOn list. Thanks!,0.0
863,Fri Nov 13 18:50:49 +0000 2015,RT @SelenaGNoticia: I voted for @selenagomez in @Vevo_UK's #YearInVevo https://t.co/8Bq4nqMonf presented by @Hulu #GoodForYouGoals,0.325
864,Sat Nov 14 00:23:42 +0000 2015,"Hello @ATT your service sucks in 38201. Sincerely, a loyal customer.",0.0
865,Fri Nov 13 18:42:37 +0000 2015,RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F*&amp;^s it up with an activation fee. COME ON! https:?,0.0625
866,Fri Nov 13 22:19:43 +0000 2015,"RT @TheAMAs: Tap ""Where Are Ü Now"" to vote @justinbieber @diplo &amp; @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.?",0.0
867,Fri Nov 13 20:17:01 +0000 2015,@IsaacEHale @TMobileHelp How on earth is that even  possible?!,0.0
868,Fri Nov 13 20:46:56 +0000 2015,RT @whispr_c: when #metalocalypse  comes on  #Tv ! long live #dethklok #metalocalypsenow  #vine #hulu https://t.co/bB321nZgSE,0.075
869,Fri Nov 13 21:49:23 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
870,Fri Nov 13 19:22:40 +0000 2015,MT@LilyPutin01   .@tmobile How many times did Rush Limbaugh call a college student a slut? https://t.co/LdxPSkUexi  #StopRush,0.025
871,Fri Nov 13 18:39:24 +0000 2015,Just got real free cell service with #ringplus https://t.co/3XbKsMPCue Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT,0.05
872,Fri Nov 13 18:34:11 +0000 2015,RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F*&amp;^s it up with an activation fee. COME ON! https:?,-0.017857142857142856
873,Fri Nov 13 22:29:42 +0000 2015,"State investigating why 400,000 @verizon customers in Lower Hudson Valley lost 911 service for hours yesterday",0.0
874,Fri Nov 13 18:12:53 +0000 2015,#Comcast spent $111K lobbying city during franchise agreement talks https://t.co/zWdSiqC0F4 via @TechnicallyPHL #cio #phillytech #tech,0.0
875,Sat Nov 14 00:47:38 +0000 2015,JOIN THE FIGHT ON #DBZXB https://t.co/yfJzuIRgXR FOR  #team1 #att,-0.0625
876,Fri Nov 13 22:24:07 +0000 2015,Just got real free cell service with #ringplus https://t.co/2GrZVlpPoo Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT,0.0625
877,Fri Nov 13 18:50:10 +0000 2015,"@VZWSupport I've talked to a couple people already, it's just the overall packages that are too much anymore. $200 for 2 people.",0.0
878,Sat Nov 14 00:56:37 +0000 2015,RT @Chubsf: I hate that @GoodToGoWSDOT 's customer service is worse than @comcast's. Every time I try to call them it's 30 minutes plus. Ri?,-0.0625
879,Fri Nov 13 22:02:19 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.03125
880,Fri Nov 13 18:53:28 +0000 2015,#comcastcares: sapphires1020 I'm sorry for the late response. Were you able to speak with someone about your appoi? https://t.co/XhpLpi2koj,0.0
881,Sat Nov 14 01:13:29 +0000 2015,"Breeze Bike Share Launches 500 Bikes, 75 Stations https://t.co/0JkivMODKl #santamonica #bikeshare #hulu #bike https://t.co/v8ftXClRvw",0.0
882,Fri Nov 13 18:19:35 +0000 2015,Went to AT&amp;T store just to check out the new @BlackBerry #priv. Impressive. Hope @Tmobile will have it in 2015.,-0.09375
883,Sat Nov 14 01:05:52 +0000 2015,@hulu_support I have problems with the Hulu app in my PS4 I followed this step does not work Delete the Hulu app and re-download the app,0.0
884,Fri Nov 13 19:38:42 +0000 2015,"I just entered to WIN TMN's ""#Hulu Plus Membership #Giveaway"" via @TMNMovies #Movies #Streaming - Enter Here: https://t.co/13EMvp3nCM",0.25
885,Fri Nov 13 21:04:51 +0000 2015,RT https://t.co/zZmNUxunx4 #Comcast is doing #HomeSecurity now so if ur house is being #Robbed they will get the #Police there on Tuesday ?,0.275
886,Fri Nov 13 20:08:39 +0000 2015,".@Verizon's back, #Gamecocks! ? They're at Williams-Brice tomorrow making gamedays better all day. #MakeMyGameDay ? https://t.co/aO5gG75l5w",0.125
887,Sat Nov 14 00:32:44 +0000 2015,#comcastcares: angeleecuhh I apologize for not responding sooner. Are you still having trouble streaming online? -? https://t.co/sNWUMl98au,0.25
888,Fri Nov 13 22:04:06 +0000 2015,@VerizonSupport same issue can't get email on My Fios app on iPhone or iPad,0.0
889,Sat Nov 14 00:52:13 +0000 2015,"RT @Panthers: #Panthers fans, enter for a chance to win tickets, pregame passes &amp; gear courtesy of @ATT! [https://t.co/Qgsmqj79PC] https://?",0.0
890,Fri Nov 13 20:04:03 +0000 2015,@comcastcares I took it into the Comcast office in town and got hooked up!! Thanks for responding!,0.025
891,Fri Nov 13 19:24:39 +0000 2015,@JohnLegere @verizon @DavidGoldmanCNN so true... I really need to switch. Friend of mines already did.,0.2
892,Fri Nov 13 20:54:13 +0000 2015,"RT @GamecocksOnline: .@Verizon's back, #Gamecocks! ? They're at Williams-Brice tomorrow making gamedays better all day. #MakeMyGameDay ? ht?",-0.875
893,Sat Nov 14 00:20:29 +0000 2015,@TMobileHelp Its show time and we cannot even get to air!!! We have dead air!!!,0.0
894,Fri Nov 13 19:16:05 +0000 2015,.@VZWSupport @treysaddler Going to go out on a limb here and say he probably wants 5.1.1 for the Note 4. But that's just a wild guess.,0.0
895,Fri Nov 13 22:13:33 +0000 2015,So @ATT gives away your social security number. Way to go AT&amp;T. Way to stay classy. https://t.co/U0yKh14zPO,0.041666666666666664
896,Sat Nov 14 00:11:08 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/kPqvgq4ygl,0.0
897,Fri Nov 13 20:38:48 +0000 2015,#YouTube #Video #BrunoMars #Live #LosAngeles #Tmobile November 10th  https://t.co/WUvINkL2UV,0.0
898,Fri Nov 13 18:28:24 +0000 2015,@TMobile Add Xfinity TV APP and Xfinity TV GO app #BingeOn,0.0
899,Fri Nov 13 19:05:20 +0000 2015,So happy to see #Fallbrook #Schools get funded on @DonorsChoose by @ATT as a tribute to #VeteransDay https://t.co/1XORbCWszV,0.0
900,Sat Nov 14 00:20:30 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/UV4ojc7l5k,0.125
901,Fri Nov 13 23:31:52 +0000 2015,RT @mediajustice: We can expand #affordableinternet to all not just those @comcast picks/chooses https://t.co/X5gRb7ni5k @mediamobilizing #?,0.08333333333333333
902,Fri Nov 13 19:57:07 +0000 2015,@VerizonSupport is there issues with the My Fios app? I can't get emails to load. I already deleted in and reinstall same issues,0.0625
903,Sat Nov 14 01:36:49 +0000 2015,Suuuuuper frustrated by @dish?s choice to not carry any of the Pac-12 individual games on its alternate channels.,0.25
904,Fri Nov 13 21:10:45 +0000 2015,"@comcastcares no services in silver spring, md-please advise. #comcast #xfinity",-0.1
905,Fri Nov 13 19:52:49 +0000 2015,RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F*&amp;^s it up with an activation fee. COME ON! https:?,0.0
906,Fri Nov 13 20:32:34 +0000 2015,ICYMI &gt;&gt; @Hulu is in talks with Time Warner about selling a stake in the company https://t.co/LMI276Cpnr https://t.co/XBFYi6uSi8,0.0
907,Fri Nov 13 21:00:10 +0000 2015,RT @johnnysampson18: @hulu_support Thanks for the great customer service. Information was fast and crystal clear.,-0.125
908,Sat Nov 14 00:14:57 +0000 2015,Hey @comcast forward my next bill over to @espn. I have a blank screen when something should have started 15 minutes ago.,0.041666666666666664
909,Sat Nov 14 00:16:36 +0000 2015,Please let me get commission for today bc I just rocked it all by myself with little help! #ICanDoThis #Booya #Tmobile,0.0
910,Fri Nov 13 19:30:24 +0000 2015,"#Verizon #Tablet ? Verizon Launches Ellipsis 10 Tablet: Quad-Core Chip, LTE Support, Android 5.1 Lollipop? https://t.co/dEQLCptcNu #Android",0.03571428571428571
911,Fri Nov 13 20:47:02 +0000 2015,@hulu my account won't play on my ps4 anymore,0.0
912,Fri Nov 13 18:18:27 +0000 2015,@Brittanysnow why are you still working? An image to maintain? It's a façade. @TMobile @JohnLegere,0.10416666666666667
913,Sat Nov 14 00:49:59 +0000 2015,Samsung Gear S2 | Pre-Register for the Samsung Gear S2 Watch | T-Mobile http://https://t.co/3WUKPlpUFL via @TMobile,0.25
914,Fri Nov 13 23:04:48 +0000 2015,"""Spiderman"" season 4 on @hulu",0.08333333333333333
915,Sat Nov 14 00:37:17 +0000 2015,New construction in #Houston &amp; my only option for Internet is @comcast. Still waiting for my address to be verified...?,0.025
916,Fri Nov 13 18:26:01 +0000 2015,"@VZWSupport oh, no. nothing happened specifically. I just feel like when I'm here, I'm here forever lol",0.075
917,Sat Nov 14 00:22:04 +0000 2015,@ATTCares hello,0.25
918,Sat Nov 14 01:45:29 +0000 2015,@TMobileHelp @JohnLegere you couldn't help! 6 phone calls multiple tweets &amp; FB messages and nothing. First time I have ever been #upset w/TM,0.0
919,Fri Nov 13 19:36:38 +0000 2015,#TMobile #LTE ? How ?Binge On? could blow up in T-Mobile?s face ? I personally have very mixed feelings? https://t.co/Je3hj518u0 #OtherTech,0.3125
920,Sat Nov 14 00:36:29 +0000 2015,.@ATTCares tech came out after I texted him. Great service again @ATT ??,0.0
921,Fri Nov 13 21:38:24 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.34375
922,Fri Nov 13 22:24:01 +0000 2015,"RT @Panthers: #Panthers fans, enter for a chance to win tickets, pregame passes &amp; gear courtesy of @ATT! [https://t.co/Qgsmqj79PC] https://?",0.0
923,Fri Nov 13 19:40:40 +0000 2015,#StrongerSaturday I would love it if @ATT gave me #StrongerSaturday ???,-0.1875
924,Sat Nov 14 00:51:25 +0000 2015,Survey about #Verizon chat ? https://t.co/grAGRElYzh ?Complete &amp; enter to win a new #Droid #VZWBuzz - Thanks! https://t.co/ygZ36BGkq4,0.0
925,Fri Nov 13 20:05:06 +0000 2015,@verizon if you guys pay to cancel @ATT I may be interested,0.0
926,Sat Nov 14 00:33:12 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/GS2uWS0bTb,0.15
927,Fri Nov 13 21:18:04 +0000 2015,@ATT @ATTCares Can you believe our Order was created for the GigaPower Installation (your latest &amp; greatest) the week before Halloween???,0.07142857142857142
928,Fri Nov 13 19:19:23 +0000 2015,"@ATT  I told y'all! Look at God! Bye @ATT , Bye @ATTCares but y'all really don't care though.  https://t.co/KYN1xq6uPJ",0.0
929,Fri Nov 13 19:35:41 +0000 2015,@thatboyDJB @verizon negative,0.07142857142857142
930,Fri Nov 13 18:50:47 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/uegaObANJb,0.25
